user_id,timestamp,page,action,product_id,product_category,session_id,ip_address,user_agent,duration_seconds,referrer,location,device_type,purchase_amount
user_472,2024-01-10 06:45:50,search,add_to_cart,laptop_macbook_pro,phones,session_6097,192.168.55.111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",217,google,DE,tablet,
user_006,2024-01-06 19:34:00,payment,click,,,session_2468,192.168.13.28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",163,affiliate,FR,mobile,
user_370,2024-01-10 07:27:28,login,search,apple_watch,audio,session_9565,192.168.104.118,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",563,affiliate,DE,desktop,
user_081,2024-01-02 03:58:01,login,search,kindle_paperwhite,tablets,session_4438,192.168.202.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,586,affiliate,FR,tablet,
user_144,2024-02-08 17:32:30,checkout,search,,,session_3963,192.168.154.177,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",174,facebook,UK,desktop,
user_308,2024-01-06 05:14:52,cart,add_to_cart,playstation_5,electronics,session_3115,192.168.59.89,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",348,direct,FR,tablet,
user_429,2024-01-05 20:24:15,product_detail,login,kindle_paperwhite,tablets,session_1445,192.168.150.96,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,69,direct,CA,tablet,
user_435,2024-01-29 15:18:52,login,view,apple_watch,tablets,session_6847,192.168.88.174,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,322,direct,UK,desktop,
user_085,2024-02-09 06:00:38,login,logout,xbox_series_x,phones,session_6076,192.168.155.190,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,89,twitter,DE,desktop,
user_315,2024-01-14 22:57:29,home,remove_from_cart,kindle_paperwhite,tablets,session_8642,192.168.195.212,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",469,direct,AU,mobile,
user_408,2024-01-06 11:09:36,checkout,search,,,session_4128,192.168.212.133,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,304,twitter,AU,tablet,
user_018,2024-01-15 23:32:43,product_detail,purchase,laptop_dell_xps,computers,session_3586,192.168.245.234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",512,twitter,UK,desktop,
user_209,2024-01-29 12:04:00,search,view,,,session_8591,192.168.20.167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",151,google,FR,mobile,
user_366,2024-02-02 10:20:33,confirmation,purchase,laptop_macbook_pro,audio,session_9308,192.168.72.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",447,twitter,FR,mobile,1487.06
user_473,2024-02-21 03:36:44,home,click,iphone_14_pro,audio,session_5121,192.168.46.199,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",527,direct,BR,mobile,
user_414,2024-02-08 12:20:47,search,view,apple_watch,phones,session_1023,192.168.206.229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",296,facebook,CA,tablet,
user_487,2024-01-05 03:09:20,checkout,click,,,session_5356,192.168.168.72,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",130,email,DE,desktop,
user_005,2024-01-12 04:30:00,home,logout,,,session_2710,192.168.42.99,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",159,affiliate,CA,mobile,
user_215,2024-01-19 23:08:59,search,add_to_cart,,,session_6341,192.168.71.210,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",235,direct,FR,desktop,
user_364,2024-01-11 10:04:10,cart,remove_from_cart,iphone_14_pro,phones,session_6685,192.168.139.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",467,google,CA,tablet,
user_076,2024-01-31 14:41:04,home,remove_from_cart,laptop_macbook_pro,audio,session_7000,192.168.170.124,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",124,email,CA,mobile,
user_024,2024-02-06 05:09:30,login,click,,,session_3178,192.168.243.124,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",598,facebook,CA,mobile,
user_485,2024-01-23 16:32:14,cart,add_to_cart,logitech_mx_keys,audio,session_8080,192.168.140.238,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",530,affiliate,CA,desktop,
user_104,2024-01-25 02:40:36,login,search,samsung_galaxy_s23,phones,session_9947,192.168.245.108,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",528,twitter,JP,mobile,
user_417,2024-01-07 10:44:35,category,view,,,session_7959,192.168.206.108,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",538,facebook,BR,desktop,
user_455,2024-02-24 19:12:59,login,view,samsung_tv_55,gaming,session_6711,192.168.60.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,14,facebook,FR,desktop,
user_193,2024-01-21 02:14:40,checkout,search,,,session_1579,192.168.61.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,70,instagram,CA,tablet,
user_246,2024-02-15 19:25:19,confirmation,purchase,ipad_pro,tablets,session_7938,192.168.240.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",38,facebook,US,tablet,1546.67
user_237,2024-01-07 06:18:06,search,purchase,kindle_paperwhite,accessories,session_4302,192.168.231.216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",130,facebook,BR,mobile,
user_283,2024-01-02 10:53:50,search,login,xbox_series_x,electronics,session_6379,192.168.48.141,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",3,google,UK,tablet,
user_170,2024-01-01 23:34:00,products,view,samsung_galaxy_s23,computers,session_2631,192.168.188.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,243,facebook,UK,mobile,
user_205,2024-01-21 14:43:30,products,add_to_cart,airpods_pro,gaming,session_7888,192.168.45.135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",327,instagram,BR,mobile,
user_466,2024-01-18 00:32:30,cart,view,kindle_paperwhite,tablets,session_3189,192.168.34.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",24,affiliate,CA,desktop,
user_280,2024-01-05 14:47:17,home,logout,laptop_macbook_pro,gaming,session_6791,192.168.125.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",92,facebook,DE,desktop,
user_233,2024-02-11 07:46:42,login,purchase,laptop_macbook_pro,computers,session_2037,192.168.218.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",167,instagram,FR,tablet,
user_384,2024-01-28 07:40:57,checkout,remove_from_cart,,,session_2443,192.168.153.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",305,instagram,JP,desktop,
user_474,2024-01-02 14:16:00,search,purchase,laptop_macbook_pro,accessories,session_2329,192.168.249.199,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",525,twitter,AU,desktop,
user_476,2024-01-23 11:37:54,login,logout,apple_watch,phones,session_2550,192.168.248.200,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",68,affiliate,BR,desktop,
user_182,2024-01-02 05:22:20,cart,remove_from_cart,apple_watch,audio,session_9457,192.168.3.204,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",60,facebook,AU,mobile,
user_139,2024-01-15 09:24:42,login,logout,kindle_paperwhite,electronics,session_9833,192.168.23.9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",66,direct,UK,tablet,
user_426,2024-01-23 00:35:15,category,logout,laptop_dell_xps,tablets,session_5068,192.168.41.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,428,facebook,FR,mobile,
user_487,2024-01-15 16:51:30,login,logout,,,session_3979,192.168.190.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,499,instagram,JP,mobile,
user_293,2024-01-17 14:29:36,checkout,click,,,session_7625,192.168.64.157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",29,facebook,CA,mobile,
user_300,2024-02-03 05:35:48,home,purchase,laptop_dell_xps,computers,session_8999,192.168.174.179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",327,affiliate,US,mobile,
user_150,2024-01-11 11:58:40,category,search,,,session_8368,192.168.30.242,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",40,instagram,UK,desktop,
user_486,2024-01-11 19:25:44,login,search,sony_wh1000xm4,phones,session_1923,192.168.26.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,423,affiliate,DE,mobile,
user_457,2024-01-21 11:17:00,cart,remove_from_cart,samsung_tv_55,audio,session_7152,192.168.199.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,303,facebook,AU,tablet,
user_358,2024-01-24 11:06:27,confirmation,purchase,,,session_6050,192.168.71.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",211,google,UK,tablet,1277.89
user_162,2024-01-08 13:53:09,products,click,,,session_4408,192.168.102.169,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,391,instagram,FR,desktop,
user_359,2024-01-16 12:16:17,search,view,laptop_dell_xps,tablets,session_9993,192.168.41.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",97,instagram,CA,tablet,
user_431,2024-01-11 13:50:24,checkout,view,laptop_macbook_pro,phones,session_8765,192.168.8.218,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",196,email,CA,desktop,
user_114,2024-01-15 19:42:58,cart,view,laptop_macbook_pro,phones,session_2164,192.168.153.146,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",538,instagram,US,desktop,
user_392,2024-01-14 18:18:00,cart,remove_from_cart,,,session_5072,192.168.66.125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",584,facebook,FR,desktop,
user_367,2024-02-17 14:03:36,home,click,logitech_mx_keys,computers,session_5609,192.168.202.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,48,email,UK,tablet,
user_467,2024-01-02 21:26:22,products,login,,,session_9469,192.168.84.212,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,342,twitter,FR,tablet,
user_415,2024-01-30 06:37:48,login,click,sony_wh1000xm4,computers,session_1744,192.168.250.157,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",75,direct,BR,tablet,
user_064,2024-01-19 21:52:09,cart,view,,,session_9390,192.168.136.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",214,direct,JP,desktop,
user_154,2024-01-03 17:12:50,login,logout,airpods_pro,electronics,session_8514,192.168.222.120,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",214,google,BR,desktop,
user_343,2024-01-06 23:43:28,home,purchase,logitech_mx_keys,audio,session_9657,192.168.190.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",355,direct,CA,tablet,
user_080,2024-01-03 23:27:35,confirmation,purchase,airpods_pro,phones,session_4805,192.168.81.41,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",482,email,AU,tablet,1193.99
user_224,2024-01-10 06:44:00,cart,add_to_cart,iphone_14_pro,accessories,session_4546,192.168.86.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",262,google,UK,desktop,
user_168,2024-01-21 09:51:27,search,remove_from_cart,logitech_mx_keys,audio,session_2718,192.168.5.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,400,instagram,UK,tablet,
user_073,2024-01-21 05:01:46,home,click,,,session_2540,192.168.241.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",19,twitter,FR,tablet,
user_319,2024-01-05 15:51:40,product_detail,search,laptop_dell_xps,gaming,session_3446,192.168.44.242,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",188,email,CA,tablet,
user_063,2024-01-11 12:13:39,login,click,ipad_pro,tablets,session_9421,192.168.230.46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",102,facebook,UK,tablet,
user_362,2024-01-07 09:56:16,payment,click,,,session_1310,192.168.105.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",199,instagram,US,desktop,
user_290,2024-02-25 22:01:00,payment,click,,,session_5085,192.168.49.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,331,google,UK,mobile,
user_232,2024-02-07 18:47:50,search,logout,logitech_mx_keys,phones,session_2060,192.168.76.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",140,direct,JP,desktop,
user_115,2024-01-23 07:56:50,checkout,remove_from_cart,sony_wh1000xm4,tablets,session_2121,192.168.112.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",89,facebook,JP,desktop,
user_101,2024-01-03 09:53:40,category,login,,,session_9074,192.168.90.89,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,41,affiliate,BR,desktop,
user_110,2024-01-04 01:55:52,checkout,remove_from_cart,laptop_macbook_pro,accessories,session_5418,192.168.198.151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",296,twitter,DE,tablet,
user_078,2024-01-05 15:32:48,home,purchase,,,session_7305,192.168.86.12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",115,affiliate,UK,mobile,
user_032,2024-01-04 06:25:08,cart,view,,,session_1165,192.168.47.124,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",356,facebook,BR,tablet,
user_499,2024-01-08 00:58:24,payment,click,airpods_pro,computers,session_9372,192.168.114.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",193,instagram,UK,mobile,
user_251,2024-01-12 05:31:32,payment,click,kindle_paperwhite,gaming,session_8731,192.168.48.39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",448,affiliate,US,tablet,
user_458,2024-02-16 00:37:20,home,purchase,,,session_4550,192.168.251.170,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",194,email,CA,tablet,
user_274,2024-01-02 14:03:24,confirmation,purchase,,,session_9796,192.168.170.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",565,direct,CA,mobile,1379.24
user_177,2024-01-25 21:39:01,products,login,laptop_macbook_pro,tablets,session_3494,192.168.159.253,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",450,facebook,BR,tablet,
user_252,2024-02-17 17:56:24,home,remove_from_cart,laptop_macbook_pro,tablets,session_8801,192.168.8.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,260,affiliate,UK,desktop,
user_349,2024-01-10 13:32:54,cart,add_to_cart,samsung_tv_55,accessories,session_8737,192.168.225.75,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",299,affiliate,DE,tablet,
user_420,2024-01-25 21:00:30,checkout,logout,playstation_5,accessories,session_6611,192.168.253.138,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",510,twitter,UK,desktop,
user_460,2024-01-22 05:41:13,product_detail,click,samsung_tv_55,audio,session_7578,192.168.164.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",147,twitter,BR,desktop,
user_195,2024-01-24 22:56:15,products,login,,,session_9815,192.168.128.184,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",3,google,CA,mobile,
user_423,2024-01-05 14:18:15,checkout,login,xbox_series_x,electronics,session_3306,192.168.138.244,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",183,instagram,AU,desktop,
user_273,2024-02-20 08:14:30,product_detail,view,,,session_5420,192.168.168.133,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",361,twitter,UK,tablet,
user_176,2024-01-23 19:57:34,cart,view,xbox_series_x,gaming,session_7678,192.168.73.254,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,61,direct,JP,desktop,
user_155,2024-01-17 13:17:41,confirmation,purchase,sony_wh1000xm4,electronics,session_8311,192.168.20.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",531,affiliate,AU,tablet,1319.07
user_103,2024-01-03 10:37:37,cart,add_to_cart,samsung_tv_55,audio,session_9975,192.168.17.240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",528,direct,CA,desktop,
user_262,2024-01-09 05:30:40,products,view,,,session_9617,192.168.245.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,526,affiliate,BR,mobile,
user_283,2024-01-18 17:57:49,category,login,,,session_5632,192.168.46.11,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",104,google,BR,tablet,
user_362,2024-01-01 01:47:41,login,remove_from_cart,samsung_tv_55,gaming,session_6254,192.168.96.187,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",566,email,CA,desktop,
user_425,2024-02-01 21:38:00,payment,click,kindle_paperwhite,tablets,session_2940,192.168.158.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",53,email,BR,mobile,
user_152,2024-01-26 01:33:20,cart,view,,,session_4958,192.168.145.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",365,instagram,AU,desktop,
